   ,DRUG_CODE,DRUG_SPEC,FIRM_ID,UNITS,TRADE_PRICE,RETAIL_PRICE,AMOUNT_PER_PACKAGE,MIN_SPEC,MIN_UNITS,CLASS_ON_INP_RCPT,CLASS_ON_OUTP_RCPT,CLASS_ON_RECKONING,SUBJ_CODE,CLASS_ON_MR,START_DATE,STOP_DATE,MAX_RETAIL_PRICE,GMP,CGLX
2737,1300005600,20mg*30,河北医科,盒,15.9,15.9,30,20mg,片,A,A,A01,A01,C,2013/9/12 9:50,,,Y,4
2738,1300005600,20mg,河北医科,片,0.53,0.53,1,20mg,片,A,A,A01,A01,C,2013/9/12 9:50,,,Y,4
2739,1000000400,50ml:10g,山东威高,袋,21.35,21.35,1,50ml:10g,袋,A,A,A01,A01,C,2013/9/12 10:25,,,Y,4
2740,600001400,50ml:10g,四川科伦,瓶,67.5,67.5,1,50ml:10g,瓶,A,A,A01,A01,C,2013/9/13 14:22,2014/8/1 16:47,,Y,4
2741,2000870021,2.2g/10g,广东一方,包,1.14,1.482,1,2.2g/10g,包,C,C,A03,A03,E,2013/9/17 8:18,2016/7/12 16:28,,Y,4
2742,1000002700,7.5mg*12,齐鲁制药,盒,20.75,20.75,12,7.5mg,片,A,A,A01,A01,C,2013/10/9 9:51,,,Y,4
2743,1000002700,7.5mg,齐鲁制药,片,1.7292,1.7292,1,7.5mg,片,A,A,A01,A01,C,2013/10/9 9:51,,,Y,4
2744,1300012100,4mg*100,上海信谊药,盒,2.26,2.26,100,4mg,片,A,A,A01,A01,C,2013/10/28 8:36,2015/2/13 15:47,,Y,4
2745,1300012100,4mg,上海信谊药,片,0.0226,0.0226,1,4mg,片,A,A,A01,A01,C,2013/10/28 8:36,2015/2/13 15:47,,Y,4
2746,300004400,0.3g*24,珠海联邦,盒,12.81,12.81,24,0.3g,粒,A,A,A01,A01,C,2013/10/28 14:23,,,Y,4
2747,300004400,0.3g,珠海联邦,粒,0.5338,0.5338,1,0.3g,粒,A,A,A01,A01,C,2013/10/28 14:23,,,Y,4
2748,1900007001,1000g,安徽省亳州,千克,50,62.5,1,1000g,千克,C,C,A03,A03,E,2014/4/28,2017/5/4 8:53,,Y,4
2749,1900007001,1g,安徽省亳州,克,0.05,0.0625,1,1g,克,C,C,A03,A03,E,2014/4/28,2017/5/4 8:53,,Y,4
2750,700004000,10iu:1ml,河南辅仁怀,支,0.8,0.8,1,10iu:1ml,支,A,A,A01,A01,C,2013/11/30 17:00,,,,4
2751,2000811900,0.5g/6g,广东一方,包,1.27,1.651,1,0.5g/6g,包,C,C,A03,A03,E,2013/12/12 17:00,,,,4
2752,900001700,1mg*24,山东绿因,盒,20,20,24,1mg,片,A,A,A01,A01,C,2013/12/12 14:26,,,Y,4
2753,900001700,1mg,山东绿因,片,0.8333,0.8333,1,1mg,片,A,A,A01,A01,C,2013/12/12 14:26,,,Y,4
2754,1807003200,100ml,滇虹药业,瓶,33.39,33.39,1,100ml,瓶,A,A,A01,A01,C,2013/12/12 14:29,,,Y,4
2755,2000801100,1.3g/10g,广东一方,包,0.88,1.144,1,1.3g/10g,包,C,C,A03,A03,E,2012/4/23,2016/7/12 16:28,,Y,4
2756,1300011400,50mg*10,珠海润都,盒,19.5,19.5,10,50mg,粒,A,A,A01,A01,C,2013/10/18 15:40,,,Y,4
2757,1300011400,50mg,珠海润都,粒,1.95,1.95,1,50mg,粒,A,A,A01,A01,C,2013/10/18 15:40,,,Y,4
2758,1300011500,5mg*14,江西制药,盒,14.98,14.98,14,5mg,片,A,A,A01,A01,C,2013/10/18 15:42,,,Y,4
2759,1300011500,5mg,江西制药,片,14.98,14.98,1,5mg,片,A,A,A01,A01,C,2013/10/18 15:42,,,Y,4
2760,1300011600,25mg,瑞阳制药,瓶,19.7,19.7,1,25mg,瓶,A,A,A01,A01,C,2013/10/18 15:45,,,Y,4
2761,800007900,0.314g*24,浙江海正,盒,58.28,58.28,24,0.314g,粒,A,A,A01,A01,C,2013/11/28 15:16,,,Y,4
2762,800007900,0.314g,浙江海正,粒,58.28,58.28,1,0.314g,粒,A,A,A01,A01,C,2013/11/28 15:16,,,Y,4
2763,1700009900,12ml,昆明源瑞,瓶,41.05,41.05,1,12ml,瓶,A,A,A01,A01,C,2013/11/28 15:35,,,Y,4
2764,1900011000,1g*1000,安徽省亳州,千克,110,137.5,1000,1g,克,C,C,A03,A03,E,2013/12/18 17:00,2015/2/5 9:32,,,4
2765,1900009700,1g,安徽省亳州,克,0.0643,0.0804,1,1g,千克,C,C,A03,A03,E,2013/12/19 17:00,2014/10/17 15:11,,,4
2766,1900009700,1g*1000,安徽省亳州,千克,64.3,80.375,1000,1g,千克,C,C,A03,A03,E,2013/12/19 17:00,2014/10/17 15:11,,,4
2767,800008100,0.3g*60,宁波立华,盒,68.33,68.33,60,0.3g,粒,A,A,A01,A01,C,2014/1/6 9:32,2014/1/10 9:15,,Y,4
2768,800008100,0.3g,宁波立华,粒,1.1388,1.1388,1,0.3g,粒,A,A,A01,A01,C,2014/1/6 9:32,2014/1/10 9:15,,Y,4
2769,800008200,0.1g*14,上海中西,盒,31.83,31.83,14,0.1g,片,A,A,A01,A01,C,2014/1/10 9:13,,,Y,4
2770,800008200,0.1g,上海中西,片,2.2736,2.2736,1,0.1g,片,A,A,A01,A01,C,2014/1/10 9:13,,,Y,4
2771,1300012300,47.5mg*7,阿斯利康,盒,16.26,16.26,7,47.5mg,片,A,A,A01,A01,C,2014/1/10 9:13,,,Y,4
2772,1300012300,47.5mg,阿斯利康,片,2.3229,2.3229,1,47.5mg,片,A,A,A01,A01,C,2014/1/10 9:13,,,Y,4
2773,1300012200,4mg*10,施维雅,盒,35.22,35.22,10,4mg,片,A,A,A01,A01,C,2014/1/10 9:13,,,Y,4
2774,1300012200,4mg,施维雅,片,3.522,3.522,1,4mg,片,A,A,A01,A01,C,2014/1/10 9:13,,,Y,4
2775,800008100,0.3g,宁波立华,粒,0.9783,0.9783,1,0.3g,粒,A,A,A01,A01,C,2014/1/10 9:15,2014/1/10 9:17,,Y,4
2776,800008100,0.3g*36,宁波立华,盒,35.22,35.22,36,0.3g,粒,A,A,A01,A01,C,2014/1/10 9:15,2014/1/10 9:17,,Y,4
2777,800008100,0.3g,宁波立华,粒,1.1603,1.1603,1,0.3g,粒,A,A,A01,A01,C,2014/1/10 9:17,,,Y,4
2778,800008100,0.3g*36,宁波立华,盒,41.77,41.77,36,0.3g,粒,A,A,A01,A01,C,2014/1/10 9:17,,,Y,4
2779,600000900,5g,贵州中泰,瓶,220,220,1,5g,瓶,A,A,A01,A01,C,2014/1/10 14:34,2014/9/27 10:06,,Y,4
2780,1900002900,1g,安徽省亳州,克,0.063,0.0788,1,1g,克,C,C,A03,A03,E,2014/8/5,,,,4
2781,1900002900,1g*1000,安徽省亳州,千克,63,78.8,1000,1g,克,C,C,A03,A03,E,2014/8/5,,,,4
2782,1900004300,1g,安徽省亳州,克,0.0514,0.0643,1,1g,克,C,C,A03,A03,E,2014/7/15,2014/12/9 10:57,,,4
2783,1900004300,1g*1000,安徽省亳州,千克,51.4,64.3,1000,1g,克,C,C,A03,A03,E,2014/7/15,2014/12/9 10:57,,,4
2784,1900005600,1g,江西仁翔药,克,0.0471,0.0589,1,1g,克,C,C,A03,A03,E,2014/1/14 9:18,2014/1/14 9:22,,,4
2785,1900005600,1g*1000,江西仁翔药,千克,70,87.5,1000,1g,克,C,C,A03,A03,E,2014/1/14 9:18,2014/1/14 9:22,,,4
2786,1900005600,1g,江西仁翔药,克,0.07,0.0875,1,1g,克,C,C,A03,A03,E,2014/1/14 9:22,2015/5/25 10:34,,,4
2787,1900005600,1g*1000,江西仁翔药,千克,70,87.5,1000,1g,克,C,C,A03,A03,E,2014/1/14 9:22,2015/5/25 10:34,,,4
2788,400002600,2mg,江苏恩华,片,0.147,0.147,1,2mg,片,A,A,A01,A01,C,2011/4/18 15:42,,,Y,4
2789,400002600,2mg*100,江苏恩华,瓶,14.7,14.7,100,2mg,片,A,A,A01,A01,C,2011/4/18 15:42,2017/3/20 17:00,,Y,4
2790,1803003200,0.32g,厦门中药厂,盒,0.5514,0.5514,1,0.32g,片,A,A,A01,A01,C,2011/4/18 16:18,,,Y,4
2791,1802008500,0.45g*24,扬子集体,盒,83.1,83.1,24,0.45g,粒,A,A,A01,A01,C,2011/9/23 10:41,,,Y,4
2792,700006100,30mg*27,扬子江南京,盒,14.5,14.5,27,30mg,片,A,A,A01,A01,C,2011/9/23 10:41,,,Y,4
2793,700006100,30mg,扬子江南京,片,0.537,0.537,1,30mg,片,A,A,A01,A01,C,2011/9/23 10:41,,,Y,4
2794,900001100,8.8mg*6,扬子集体,盒,66,66,6,8.8mg,片,A,A,A01,A01,C,2011/9/23 10:41,,,Y,4
2795,900001100,8.8mg,扬子集体,片,11,11,1,8.8mg,片,A,A,A01,A01,C,2011/9/23 10:41,,,Y,4
2796,1805002100,10ml*12,扬子集体,盒,32.22,32.22,12,10ml,支,A,A,A01,A01,C,2011/9/23 10:41,,,Y,4
2797,800005900,50mg,山西普德,支,189,189,1,50mg,支,A,A,A01,A01,C,2011/11/10 14:22,,,Y,4
2798,102005900,0.1g*24,海口奇力,盒,2.35,2.7,24,0.1g,片,A,A,A01,A01,C,2011/11/18 17:00,2013/8/5 15:10,,,4
2799,102005900,0.1g,海口奇力,片,0.0979,0.1125,1,0.1g,片,A,A,A01,A01,C,2011/11/18 17:00,2013/8/5 15:10,,,4
2800,101002200,125mg*12,山东淄博,盒,20.43,20.43,12,125mg,片,A,A,A01,A01,C,2011/11/18 17:00,,,,4
2801,101002200,125mg,山东淄博,片,1.7025,1.7025,1,125mg,片,A,A,A01,A01,C,2011/11/18 17:00,,,,4
2802,400000200,100mg:10ml,西安力邦,支,17.2,17.2,1,100mg:10ml,支,A,A,A01,A01,C,2011/11/24 10:52,,,Y,4
2803,1801001100,20ml,常熟雷允上,支,11.48,11.48,1,20ml,支,A,A,A01,A01,C,2013/4/9 16:52,,,Y,4
2804,1300002300,0.2g*10,赛诺菲安万,盒,25.13,25.13,10,0.2g,片,A,A,A01,A01,C,2013/5/9 10:58,,,Y,4
2805,1300002300,0.2g,赛诺菲安万,片,2.513,2.513,1,0.2g,片,A,A,A01,A01,C,2013/5/9 10:58,,,Y,4
2806,101003000,1g,广州白云山,瓶,9.83,9.83,1,1g,瓶,A,A,A01,A01,C,2013/10/15 9:06,2014/8/1 16:47,,Y,4
2807,1900000900,1g,安徽省亳州,克,0.219,0.2738,1,1g,克,C,C,A03,A03,E,2014/6/30,2016/5/16 9:09,,,4
2808,1900000900,1g*1000,安徽省亳州,千克,219,273.8,1000,1g,克,C,C,A03,A03,E,2014/6/30,2016/5/16 9:09,,,4
2809,1900001900,1g,安徽省亳州,克,0.05,0.0625,1,1g,克,C,C,A03,A03,E,2014/7/15,,,,4
2810,1900001900,1g*1000,安徽省亳州,千克,50,62.5,1000,1g,克,C,C,A03,A03,E,2014/7/15,,,,4
2811,1900001800,1g,安徽省亳州,克,0.0457,0.0571,1,1g,克,C,C,A03,A03,E,2014/1/6 17:00,2015/3/4 9:41,,,4
2812,1900001800,1g*1000,安徽省亳州,千克,45.7,57.1,1000,1g,克,C,C,A03,A03,E,2014/1/6 17:00,2015/3/4 9:41,,,4
2813,1900046100,1g,江西仁翔药,克,0.147,0.1838,1,1g,克,C,C,A03,A03,E,2014/7/15,2016/1/29 8:32,,,4
2814,1900046100,1g*1000,江西仁翔药,千克,147,183.8,1000,1g,克,C,C,A03,A03,E,2014/7/15,2016/1/29 8:32,,,4
2815,1900033500,1g,江西仁翔药,克,0.063,0.0788,1,1g,克,C,C,A03,A03,E,2014/4/28,2016/9/9 9:33,,,4
2816,1900033500,1g*1000,江西仁翔药,千克,63,78.8,1000,1g,克,C,C,A03,A03,E,2014/4/28,2016/9/9 9:33,,,4
2817,1900039300,1g,江西仁翔药,克,0.056,0.07,1,1g,克,C,C,A03,A03,E,2014/8/19,2016/12/15 9:02,,,4
2818,1900039300,1g*1000,江西仁翔药,千克,56,70,1000,1g,克,C,C,A03,A03,E,2014/8/19,2016/12/15 9:02,,,4
2819,1900021700,1g,安徽省亳州,克,0.02,0.025,1,1g,克,C,C,A03,A03,E,2014/1/6 17:00,,,,4
2820,1900021700,1g*1000,安徽省亳州,千克,20,25,1000,1g,克,C,C,A03,A03,E,2014/1/6 17:00,,,,4
2821,1900053300,1g,江西仁翔药,克,0.0171,0.0214,1,1g,克,C,C,A03,A03,E,2014/1/6 17:00,2014/2/28 9:35,,,4
2822,1600002800,6.3g,上海旭东海,支,1.82,1.82,1,6.3g,支,A,A,A01,A01,C,2011/11/1 17:00,,,,4
2823,1700003400,50ml,江苏恒瑞,支,137.88,137.88,1,50ml,支,A,A,A01,A01,C,2011/11/7 8:51,,,Y,4
2824,1000002300,10.5mg*20,丹麦灵北,盒,59.18,59.18,20,10.5mg,片,A,A,A01,A01,C,2011/11/7 16:39,,,Y,4
2825,1000002300,10.5mg,丹麦灵北,片,2.959,2.959,1,10.5mg,片,A,A,A01,A01,C,2011/11/7 16:39,,,Y,4
2826,300004000,20mg*12,浙江康恩贝,盒,71.33,71.33,12,20mg,片,A,A,A01,A01,C,2011/11/14 9:50,,,Y,4
2827,300004000,20mg,浙江康恩贝,片,5.9442,5.9442,1,20mg,片,A,A,A01,A01,C,2011/11/14 9:50,,,Y,4
2828,101010000,1.5g,辉瑞制药,支,69.3,69.3,1,1.5g,支,A,A,A01,A01,C,2011/11/14 15:09,2013/11/6 9:47,,Y,4
2829,1600003300,500ml,江苏正大丰,瓶,107,107,1,500ml,瓶,A,A,A01,A01,C,2011/11/21 10:09,,,Y,4
2830,800006900,10ml,浙江九旭,支,58,58,1,10ml,支,A,A,A01,A01,C,2012/11/5 15:14,,,Y,4
2831,1200005700,50mg,江苏正大天,支,35.74,35.74,1,50mg,支,A,A,A01,A01,C,2012/11/17 17:00,,,,4
2832,500001900,0.1g*30,上海信谊延,盒,2.52,2.52,30,0.1g,粒,A,A,A01,A01,C,2012/11/20 14:21,2014/10/14 9:08,,Y,4
2833,500001900,0.1g,上海信谊延,粒,0.084,0.084,1,0.1g,粒,A,A,A01,A01,C,2012/11/20 14:21,2014/10/14 9:08,,Y,4
2834,1807002600,2g*7,陕西东泰,盒,32.67,32.67,7,2g,枚,A,B,A02,A02,D,2013/4/12 8:44,,,Y,4
2835,1807002600,2g,陕西东泰,枚,4.6671,4.6671,1,2g,枚,A,B,A02,A02,D,2013/4/12 8:44,,,Y,4
2836,1500004800,20mg*48,江苏吉贝尔,盒,38.75,38.75,48,20mg,片,A,A,A01,A01,C,2013/5/20 10:59,2016/7/11 17:00,,Y,4
2837,1500004800,20mg,江苏吉贝尔,片,0.8073,0.8073,1,20mg,片,A,A,A01,A01,C,2013/5/20 10:59,2016/7/11 17:00,,Y,4
2838,700000300,500mg*36,北京圣永,盒,25.18,25.18,36,500mg,粒,A,A,A01,A01,C,2013/9/11 8:29,,,Y,4
2839,600000800,100ml:20%,西安力邦,瓶,16.52,16.52,1,100ml:20%,瓶,A,A,A01,A01,C,2013/9/11 10:56,,,Y,4
2840,1200000200,1mg:2ml,郑州羚锐,支,3.6,3.6,1,1mg:2ml,支,A,A,A01,A01,C,2013/9/11 15:52,2013/9/11 15:53,,Y,4
2841,1801000100,5ml,无锡济民,支,38.14,38.14,1,5ml,支,A,A,A01,A01,C,2013/9/11 15:55,,,Y,4
2842,1200005900,0.5g*24,海南凯建,盒,23.91,23.91,24,0.5g,袋,A,A,A01,A01,C,2013/9/25 17:00,,,,4
2843,1200005900,0.5g,海南凯建,袋,0.9963,0.9963,1,0.5g,袋,A,A,A01,A01,C,2013/9/25 17:00,,,,4
2844,1801000100,10ml,河南天地,支,32.38,32.38,1,10ml,支,A,A,A01,A01,C,2013/9/25 16:01,2013/10/24 15:05,,Y,4
2845,101009700,0.2g*12,山东罗欣,盒,13.46,13.46,12,0.2g,片,A,A,A01,A01,C,2013/11/16 9:26,,,Y,4
2846,101009700,0.2g,山东罗欣,片,1.1217,1.1217,1,0.2g,片,A,A,A01,A01,C,2013/11/16 9:26,,,Y,4
2847,1900008100,1g,安徽省亳州,克,0.05,0.0625,1,1g,克,C,C,A03,A03,E,2014/8/27,,,,4
2848,1900008100,1g*1000,安徽省亳州,千克,50,62.5,1000,1g,克,C,C,A03,A03,E,2014/8/27,,,,4
2849,1900015000,1g,安徽省亳州,克,0.2086,0.2608,1,1g,克,C,C,A03,A03,E,2014/1/7 17:00,2014/3/20 11:32,,,4
2850,1900015000,1g*1000,安徽省亳州,千克,208.6,260.8,1000,1g,克,C,C,A03,A03,E,2014/1/7 17:00,2014/3/20 11:32,,,4
2851,2000839272,0.5g/6g,广东一方,包,0.7,0.91,1,0.5g/6g,包,C,C,A03,A03,E,2014/2/19 10:56,2016/7/12 16:28,,,4
2852,2000807600,1.1g/10g,广东一方,包,1.96,2.548,1,1.1g/10g,包,C,C,A03,A03,E,2014/2/19 11:06,2016/7/12 16:28,,,4
2853,2000870018,0.5g/10g,广东一方,包,0.69,0.897,1,0.5g/10g,包,C,C,A03,A03,E,2014/2/19 11:11,2016/7/12 16:28,,,4
2854,2000870019,2.0g/15g,广东一方,包,1.13,1.469,1,2.0g/15g,包,C,C,A03,A03,E,2014/2/19 11:28,2016/7/12 16:28,,,4
2855,400002400,10mg:2ml,上海旭东海,支,0.51,0.51,1,10mg:2ml,支,A,A,A01,A01,C,2014/6/5 8:39,2015/5/8 11:10,,Y,4
2856,700004000,10iu:1ml,马鞍山丰原,支,1.65,1.65,1,10iu:1ml,支,A,A,A01,A01,C,2014/6/5 10:14,2015/3/23 9:33,,,4
2857,2000870059,0.5g/6g,广东一方,包,2.97,3.861,1,0.5g/6g,包,C,C,A03,A03,E,2014/8/5 10:51,2016/7/12 16:28,,Y,4
2858,2000870060,0.7g/10g,广东一方,包,0.75,0.975,1,0.7g/10g,包,C,C,A03,A03,E,2014/8/5 10:56,2016/7/12 16:28,,Y,4
2859,1806003700,11.25mg*24,四川禾正,盒,21.2,21.2,24,11.25mg,粒,A,A,A01,A01,C,2014/9/1 8:55,,,Y,4
2860,400001700,10mg,沈阳第一,支,3.556,3.556,1,10mg,支,A,A,A01,A01,C,2014/9/1 14:21,,,,4
2861,1900002700,1g*1000,安徽省亳州,千克,85.7,107.125,1000,1g,克,C,C,A03,A03,E,2014/10/24 16:28,2015/4/9 9:01,,,4
2862,1900007800,1g,江西仁翔药,克,0.04,0.05,1,1g,克,C,C,A03,A03,E,2014/10/24 16:28,,,,4
2863,1900007800,1g*1000,江西仁翔药,千克,40,50,1000,1g,克,C,C,A03,A03,E,2014/10/24 16:28,,,,4
2864,1900057300,1条,安徽省亳州,条,1.7,2.125,1,1条,条,C,C,A03,A03,E,2014/10/24 16:39,2014/12/11 10:32,,,4
2865,101010300,0.1g*100,宜昌人福,瓶,3.39,3.39,100,0.1g,片,A,A,A01,A01,C,2014/10/29 15:52,,,,4
2866,1100000600,200ug:200揿,山东鲁南,瓶,52.92,52.92,1,200ug:200揿,瓶,A,A,A01,A01,C,2011/10/17 10:01,,,Y,4
2867,1805002300,1粒*24,江西济生,盒,28.1,28.1,24,1粒,粒,A,A,A01,A01,C,2012/5/3 8:24,,,Y,4
2868,1801003500,250ml,丽珠集团,瓶,144.89,144.89,1,250ml,瓶,A,A,A01,A01,C,2012/5/3 8:48,2014/8/1 16:47,,Y,4
2869,1801002200,0.4g：10ml, 吉林集安,支,2.4,2.76,1,0.4g：10ml,支,A,A,A01,A01,C,2012/5/3 11:08,2012/5/3 11:10,,Y,4
2870,1801002200,0.4g：10ml, 吉林集安,支,2.16,2.48,1,0.4g：10ml,支,A,A,A01,A01,C,2012/5/3 11:10,2013/5/13 17:00,,Y,4
2871,101009000,125mg*24,天圣制药,盒,21.46,21.46,24,125mg,粒,A,A,A01,A01,C,2014/3/24 17:00,,,,4
2872,101009000,125mg,天圣制药,粒,0.8942,0.8942,1,125mg,粒,A,A,A01,A01,C,2014/3/24 17:00,,,,4
2873,300003100,100mg*100,上海信谊万,瓶,23,23,100,100mg,片,A,A,A01,A01,C,2014/5/26 14:53,2015/3/3 8:50,,,4
2874,300003100,100mg,上海信谊万,片,0.23,0.23,1,100mg,片,A,A,A01,A01,C,2014/5/26 14:53,2015/3/3 8:50,,,4
2875,102006800,0.5mg*7,安徽贝克,盒,146.9,146.9,7,0.5mg,片,A,A,A01,A01,C,2014/6/7 10:31,2015/4/8 17:00,,Y,4
2876,102006800,0.5mg,安徽贝克,片,20.9857,20.9857,1,0.5mg,片,A,A,A01,A01,C,2014/6/7 10:31,2015/4/8 17:00,,Y,4
2877,1200005800,5mg:5ml,山西普德,支,39.6,39.6,1,5mg:5ml,支,A,A,A01,A01,C,2014/6/7 10:33,,,Y,4
2878,1700010100,40mg,上海旭东海,支,4.9,4.9,1,40mg,支,A,A,A01,A01,C,2014/7/18 10:00,2015/10/29 14:10,,Y,4
2879,1100003600,0.1g,深圳大佛,支,15.26,15.26,1,0.1g,支,A,A,A01,A01,C,2014/8/14 10:30,,,Y,4
2880,1200001500,0.4g*12,江西汇仁,盒,1.6,1.6,12,0.4g,片,A,A,A01,A01,C,2014/8/15 9:20,,,,4
2881,800002800,100mg,广东岭南,支,13.57,13.57,1,100mg,支,A,A,A01,A01,C,2014/8/15 10:12,,,Y,4
2882,800008600,50mg*5,浙江瑞新,盒,63.3,63.3,5,50mg,粒,A,A,A01,A01,C,2014/8/19 8:49,,,Y,4
2883,800008600,50mg,浙江瑞新,粒,12.66,12.66,1,50mg,粒,A,A,A01,A01,C,2014/8/19 8:49,,,Y,4
2884,101007700,1g,山东鲁抗医,支,0.99,0.99,1,1g,支,A,A,A01,A01,C,2014/8/19 9:46,2017/4/14 17:00,,Y,4
2885,1500000500,2单位,蓬莱诺康,瓶,72.69,83.59,1,2单位,瓶,A,A,A01,A01,C,2010/12/3 19:45,2012/10/9 17:00,,Y,4
2886,1801002300,10ml,贵州益佰,支,31.5,31.5,1,10ml,支,A,A,A01,A01,C,2010/12/3 19:46,2014/8/1 16:47,,Y,4
2887,101006800,100ml:0.3g,四川科伦,袋,13.8,13.8,1,100ml:0.3g,袋,A,A,A01,A01,C,2010/12/3 19:46,,,Y,4
2888,1801002400,5ml,安徽金蟾,支,21.62,21.62,1,5ml,支,A,A,A01,A01,C,2010/12/3 19:46,,,Y,4
2889,1801002500,10ml,长白山制药,支,50,50,1,10ml,支,A,A,A01,A01,C,2010/12/3 19:47,2014/8/1 16:47,,Y,4
2890,101006900,200mg,山东罗欣,粒,1.595,1.595,1,200mg,粒,A,A,A01,A01,C,2010/12/3 19:47,,,Y,4
2891,101006900,200mg*12,山东罗欣,盒,19.14,19.14,12,200mg,粒,A,A,A01,A01,C,2010/12/3 19:47,,,Y,4
2892,1500000400,1单位,北京康辰,支,156,179.4,1,1单位,支,A,A,A01,A01,C,2010/12/3 19:47,2012/10/9 17:00,,Y,4
2893,1801002600,50mg：2ml,湖南正清,支,20.53,20.53,1,50mg：2ml,支,A,A,A01,A01,C,2010/12/3 19:47,,,Y,4
2894,1900000700,1g,安徽省亳州,克,0.07,0.0875,1,1g,克,C,C,A03,A03,E,2014/4/28,2016/12/15 9:23,,Y,4
2895,1500000300,0.5ku,锦州奥鸿,支,26.46,30.43,1,0.5ku,支,A,A,A01,A01,C,2010/12/3 19:48,2012/10/9 17:00,,Y,4
2896,101007000,250ml,陕西金裕,瓶,17.5,17.5,1,250ml,瓶,A,A,A01,A01,C,2010/12/3 19:48,,,Y,4
2897,1801002700,1ml,成都市时代,支,18.4,18.4,1,1ml,支,A,A,A01,A01,C,2010/12/3 19:48,,,Y,4
2898,1900000800,1g,安徽省亳州,克,0.0614,0.0768,1,1g,克,C,C,A03,A03,E,2010/12/3 19:48,2014/10/17 15:11,,Y,4
2899,1801002800,2ml,河南润弘,支,0.22,0.22,1,2ml,支,A,A,A01,A01,C,2010/12/3 19:48,,,Y,4
2900,101007100,0.25g,浙江医药,粒,0.1177,0.1177,1,0.25g,粒,A,A,A01,A01,C,2010/12/3 19:49,,,Y,4
2901,101007100,0.25g*12,浙江医药,盒,1.4124,1.4124,12,0.25g,粒,A,A,A01,A01,C,2010/12/3 19:49,,,Y,4
2902,1900000900,1g,安徽省亳州,克,0.6571,0.8214,1,1g,克,C,C,A03,A03,E,2010/12/3 19:49,2014/1/6 17:00,,Y,4
2903,101007200,100ml,回音必集团,瓶,2.69,2.69,1,100ml,瓶,A,A,A01,A01,C,2010/12/3 19:50,,,Y,4
2904,101007300,0.2g,上海复旦复,瓶,27.68,31.83,1,0.2g,瓶,A,A,A01,A01,C,2010/12/3 19:51,2011/4/18 17:00,,Y,4
2905,1900001000,1g,安徽省亳州,克,0.0557,0.0696,1,1g,克,C,C,A03,A03,E,2013/11/20,2014/1/8 10:00,,Y,4
2906,1801002900,200mg,黑龙江珍宝,瓶,20.14,20.14,1,200mg,瓶,A,A,A01,A01,C,2010/12/3 19:51,,,Y,4
2907,1801002900,400mg,黑龙江珍宝,瓶,34.24,34.24,1,400mg,瓶,A,A,A01,A01,C,2010/12/3 19:51,,,Y,4
2908,1801003000,50mg,昆明龙津,支,34.15,34.15,1,50mg,支,A,A,A01,A01,C,2010/12/3 19:51,,,Y,4
2909,101007500,400mg,拜耳医药,片,26.0747,29.9859,1,400mg,片,A,A,A01,A01,C,2010/12/3 19:53,2012/2/2 14:10,,Y,4
2910,101007500,400mg*3,拜耳医药,盒,78.2241,89.95,3,400mg,片,A,A,A01,A01,C,2010/12/3 19:53,2012/2/2 14:10,,Y,4
2911,1801003100,150mg,山西华辉,支,119.4,119.4,1,150mg,支,A,A,A01,A01,C,2010/12/3 19:53,,,Y,4
2912,1801003100,50mg,浙江永宁,支,66,66,1,50mg,支,A,A,A01,A01,C,2010/12/3 19:53,,,Y,4
2913,1801003200,0.4g,哈药集团厂,支,32.33,32.33,1,0.4g,支,A,A,A01,A01,C,2010/12/3 19:53,,,Y,4
2914,1400000900,25mg,天津力生,片,0.022,0.022,1,25mg,片,A,A,A01,A01,C,2010/12/3 19:53,2016/11/16 14:50,,Y,4
2915,1400000900,25mg*100,天津力生,瓶,2.2,2.2,100,25mg,片,A,A,A01,A01,C,2010/12/3 19:53,2016/11/16 14:50,,Y,4
2916,101007700,1g,江西东风,支,1.06,1.06,1,1g,支,A,A,A01,A01,C,2010/12/3 19:54,,,Y,4
2917,1900001100,1g,安徽省亳州,克,0.141,0.1763,1,1g,克,C,C,A03,A03,E,2014/6/30,,,Y,4
2918,101007800,500mg,石药集团中,支,0.64,0.64,1,500mg,支,A,A,A01,A01,C,2010/12/3 19:55,,,Y,4
2919,101008400,1g,山东鲁抗,支,0.98,0.98,1,1g,支,A,A,A01,A01,C,2010/12/3 19:56,,,Y,4
2920,1900001200,1g,江西仁翔药,克,0.0571,0.0714,1,1g,克,C,C,A03,A03,E,2012/11/19,2014/3/20 11:23,,Y,4
2921,101008400,1g,华北制药,支,0.65,0.65,1,1g,支,A,A,A01,A01,C,2010/12/3 19:56,,,Y,4
2922,1900001300,1g,安徽省亳州,克,1.7,1.955,1,1g,克,C,C,A03,A03,E,2013/4/17,2013/4/18 17:00,,Y,4
2923,1802000600,0.35g*36,江西银涛,盒,39.91,39.91,36,0.35g,粒,A,A,A01,A01,C,2010/12/3 19:58,,,Y,4
2924,1400000700,1mg,扬子江江苏,粒,0.6242,0.7178,1,1mg,粒,A,A,A01,A01,C,2010/12/3 19:58,2011/12/23 17:00,,Y,4
2925,1400000700,1mg*12,扬子江江苏,盒,7.4904,8.61,12,1mg,粒,A,A,A01,A01,C,2010/12/3 19:58,2011/12/23 17:00,,Y,4
